STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,CURRENCY,BASE_PER,METHODOLOGY,DECIMALS,PRICE_BASE,ADJUSTMENT
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2010,80473988375,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2011,74330887539,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2012,67853255245,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2013,62263105595,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2014,62540766982.0001,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2015,61770141596.0001,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2016,62991785551,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2017,63853208996,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2018,65899709515.0001,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2019,67700315345.9999,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2020,64825878170,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2021,68109663466.9999,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2022,72096565444,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2023,76422748939.649,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2024,80623225156.2887,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,WSSS,A,2025,84997777642.6883,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,1995,106686503333.105,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,1996,116530239093.646,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,1997,126084606445.645,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,1998,128130582283.295,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,1999,139916512688.796,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2000,143067956691.854,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2001,152280289887.905,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2002,163659332860.257,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2003,175745565599.019,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2004,187173909013.433,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2005,195885565322.13,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2006,205935596710.621,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2007,214974456188.431,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2008,224147930414.196,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2009,227027911983.811,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2010,221406947137.764,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2011,216599467457.964,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2012,208662818384.411,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2013,197852787381.09,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2014,188904213426.678,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2015,184789914277.484,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2016,181704878065.307,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2017,181762906682.03,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2018,182320267384.402,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2019,184420999980.432,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2020,185173998092.427,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2021,192266297925.182,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2022,210683540524.254,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2023,226201683357.43,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2024,236426075271.313,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GDPTR,A,2025,246011853054.291,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,1995,24019800000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,1996,26194100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,1997,27111600000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,1998,33236000000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,1999,35695000000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2000,36717300000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2001,38688100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2002,38559100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2003,44382800000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2004,45697500000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2005,40268600000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2006,48076400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2007,55714400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2008,51706600000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2009,44503200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2010,35893600000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2011,26786900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2012,20978200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2013,19589200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2014,18963600000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2015,18995000000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2016,19437400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2017,21081400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2018,20165900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2019,19502400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2020,19444100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2021,23257200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2022,26030250672.2713,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2023,27042391827.8114,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2024,27799559030.5603,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,ITV,A,2025,30323199060.5944,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,1995,541095317266.997,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,1996,547130273058.931,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,1997,554125577888.738,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,1998,564797174249.539,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,1999,578642195844.459,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2000,593237809100.866,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2001,608579381044.253,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2002,623662058956.519,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2003,641425984538.879,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2004,661182380815.956,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2005,676942449092.97,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2006,694589776780.695,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2007,718862659974.71,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2008,742086615010.58,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2009,757881182091.375,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2010,764451705442.042,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2011,761398345685.647,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2012,751452859112.14,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2013,738269874550.466,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2014,724791009490.653,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2015,711788051429.119,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2016,698812497175.217,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2017,687480140807.879,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2018,677694824085.077,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2019,666281902509.947,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2020,655109693712.083,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2021,646352675209.339,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2022,641262051912.198,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2023,638333044750.461,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2024,635607331013.763,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,KTPV_AV,A,2025,635097149717.64,,XDC,0,EUR,2015,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,1995,0.707559119942093,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,1996,0.756228362812362,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,1997,0.781343599736356,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,1998,0.766598639697017,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,1999,0.799988521825235,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2000,0.799080451703245,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2001,0.811808463204981,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2002,0.829588708965846,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2003,0.850485461122007,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2004,0.878582925509154,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2005,0.904636474256337,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2006,0.933859994351002,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2007,0.967894796610159,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2008,1.00983142326776,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2009,1.01941792216202,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2010,1.01573180132393,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2011,1.04585913955093,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2012,1.05580911240204,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2013,1.03759758280592,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2014,1.01283792839285,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2015,1,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2016,0.991035757571202,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2017,0.994669467892121,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2018,0.995745444293512,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2019,0.996117879861993,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2020,0.985932124807566,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2021,0.996105873350581,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2022,1.05721617973064,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2023,1.10673237078448,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2024,1.13249067908265,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PCP,A,2025,1.15764768315389,,GR,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,1995,20185800000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,1996,21010300000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,1997,25864200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,1998,27031900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,1999,33639800000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2000,41102100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2001,41151500000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2002,38137300000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2003,37857300000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2004,44880100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2005,46378900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2006,48796500000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2007,53977900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2008,55852400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2009,45508900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2010,47721200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2011,48026100000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2012,48968700000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2013,49844000000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2014,53954800000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2015,56662300000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2016,56427400000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2017,61230200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2018,66812900000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2019,70077000000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2020,54978700000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2021,67040200000,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2022,70937863121.2296,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2023,72932382731.5863,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2024,73884744270.0153,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSV,A,2025,75992788801.8324,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IHV,A,1995,11727018081,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IHV,A,1996,12147244432,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IHV,A,1997,11344022441,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IHV,A,1998,14076625585,,XDC,0,EUR,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IHV,A,1999,14676413220,,XDC,0,EUR,2015,,2,L,
